Date,Sector,Index_Ticker,HHI
2005-01-31,Real Estate,S5RLST Index,0.06827842148289143
2005-02-28,Real Estate,S5RLST Index,0.07013975998470624
2005-03-31,Real Estate,S5RLST Index,0.07061380521583584
2005-04-29,Real Estate,S5RLST Index,0.0700896710633088
2005-05-31,Real Estate,S5RLST Index,0.06765624981128263
2005-06-30,Real Estate,S5RLST Index,0.06587529474076764
2005-07-29,Real Estate,S5RLST Index,0.06644333886649993
2005-08-31,Real Estate,S5RLST Index,0.06458141458457296
2005-09-30,Real Estate,S5RLST Index,0.06451173045216979
2005-10-31,Real Estate,S5RLST Index,0.06341583126229351
2005-11-30,Real Estate,S5RLST Index,0.06349643646880587
2005-12-30,Real Estate,S5RLST Index,0.063028820570769
2006-01-31,Real Estate,S5RLST Index,0.0627560598231967
2006-02-28,Real Estate,S5RLST Index,0.06207495297292781
2006-03-31,Real Estate,S5RLST Index,0.06091742436362116
2006-04-28,Real Estate,S5RLST Index,0.061038514419606504
2006-05-31,Real Estate,S5RLST Index,0.06018359559367053
2006-06-30,Real Estate,S5RLST Index,0.059318872554339645
2006-07-31,Real Estate,S5RLST Index,0.05944392116432485
2006-08-31,Real Estate,S5RLST Index,0.059441254944656664
2006-09-29,Real Estate,S5RLST Index,0.05971231517968482
2006-10-31,Real Estate,S5RLST Index,0.05927523929667827
2006-11-30,Real Estate,S5RLST Index,0.05841895111351586
2006-12-29,Real Estate,S5RLST Index,0.05874877847370771
2007-01-31,Real Estate,S5RLST Index,0.05950158191566414
2007-02-28,Real Estate,S5RLST Index,0.05991824085411672
2007-03-30,Real Estate,S5RLST Index,0.05834438069156034
2007-04-30,Real Estate,S5RLST Index,0.05874640989585824
2007-05-31,Real Estate,S5RLST Index,0.05756166226787232
2007-06-29,Real Estate,S5RLST Index,0.05710609584966036
2007-07-31,Real Estate,S5RLST Index,0.057285529105338504
2007-08-31,Real Estate,S5RLST Index,0.05611513688166685
2007-09-28,Real Estate,S5RLST Index,0.0563880573393534
2007-10-31,Real Estate,S5RLST Index,0.05630715156658164
2007-11-30,Real Estate,S5RLST Index,0.056779632347288125
2007-12-31,Real Estate,S5RLST Index,0.055555182595897964
2008-01-31,Real Estate,S5RLST Index,0.05625534826891442
2008-02-29,Real Estate,S5RLST Index,0.05619720835316412
2008-03-31,Real Estate,S5RLST Index,0.05674307041511783
2008-04-30,Real Estate,S5RLST Index,0.05654891114276645
2008-05-30,Real Estate,S5RLST Index,0.056430228426531816
2008-06-30,Real Estate,S5RLST Index,0.05655190475523771
2008-07-31,Real Estate,S5RLST Index,0.0561386773266411
2008-08-29,Real Estate,S5RLST Index,0.056248338561674056
2008-09-30,Real Estate,S5RLST Index,0.056919572291850525
2008-10-31,Real Estate,S5RLST Index,0.057846368898552096
2008-11-28,Real Estate,S5RLST Index,0.05818353297592664
2008-12-31,Real Estate,S5RLST Index,0.05696663580269247
2009-01-30,Real Estate,S5RLST Index,0.05729730901234607
2009-02-27,Real Estate,S5RLST Index,0.06019935371142867
2009-03-31,Real Estate,S5RLST Index,0.058374230622289865
2009-04-30,Real Estate,S5RLST Index,0.056421277474407935
2009-05-29,Real Estate,S5RLST Index,0.05754651520630129
2009-06-30,Real Estate,S5RLST Index,0.05723887128938967
2009-07-31,Real Estate,S5RLST Index,0.057601838659813956
2009-08-31,Real Estate,S5RLST Index,0.05592955971010928
2009-09-30,Real Estate,S5RLST Index,0.05729012897128962
2009-10-30,Real Estate,S5RLST Index,0.05803183336377284
2009-11-30,Real Estate,S5RLST Index,0.05861035041268312
2009-12-31,Real Estate,S5RLST Index,0.058835145435170356
2010-01-29,Real Estate,S5RLST Index,0.058250040291416366
2010-02-26,Real Estate,S5RLST Index,0.058361933048309805
2010-03-31,Real Estate,S5RLST Index,0.058032725133916975
2010-04-30,Real Estate,S5RLST Index,0.05733236231990763
2010-05-31,Real Estate,S5RLST Index,0.057880474814720355
2010-06-30,Real Estate,S5RLST Index,0.05885488659684578
2010-07-30,Real Estate,S5RLST Index,0.05821477193118109
2010-08-31,Real Estate,S5RLST Index,0.05888969533109021
2010-09-30,Real Estate,S5RLST Index,0.057911361062158384
2010-10-29,Real Estate,S5RLST Index,0.05813738149736979
2010-11-30,Real Estate,S5RLST Index,0.05888114182816193
2010-12-31,Real Estate,S5RLST Index,0.057593548697065136
2011-01-31,Real Estate,S5RLST Index,0.05713128472133167
2011-02-28,Real Estate,S5RLST Index,0.05753393845690574
2011-03-31,Real Estate,S5RLST Index,0.05666555659671321
2011-04-29,Real Estate,S5RLST Index,0.056960796330262436
2011-05-31,Real Estate,S5RLST Index,0.05689481867730899
2011-06-30,Real Estate,S5RLST Index,0.05577224668115468
2011-07-29,Real Estate,S5RLST Index,0.055927795996036075
2011-08-31,Real Estate,S5RLST Index,0.05662226711667995
2011-09-30,Real Estate,S5RLST Index,0.05809008762402011
2011-10-31,Real Estate,S5RLST Index,0.05857178366180691
2011-11-30,Real Estate,S5RLST Index,0.05889510364963633
2011-12-30,Real Estate,S5RLST Index,0.05867129344444017
2012-01-31,Real Estate,S5RLST Index,0.0580894945226327
2012-02-29,Real Estate,S5RLST Index,0.05769392034525248
2012-03-30,Real Estate,S5RLST Index,0.058687570643521994
2012-04-30,Real Estate,S5RLST Index,0.059737827055027184
2012-05-31,Real Estate,S5RLST Index,0.05891264930944193
2012-06-29,Real Estate,S5RLST Index,0.058810797401420346
2012-07-31,Real Estate,S5RLST Index,0.05927545064582425
2012-08-31,Real Estate,S5RLST Index,0.05830453916455103
2012-09-28,Real Estate,S5RLST Index,0.05740727514127287
2012-10-31,Real Estate,S5RLST Index,0.05814853866902438
2012-11-30,Real Estate,S5RLST Index,0.057686289122017856
2012-12-31,Real Estate,S5RLST Index,0.05786720485521529
2013-01-31,Real Estate,S5RLST Index,0.05676526795774112
2013-02-28,Real Estate,S5RLST Index,0.05631223150325948
2013-03-29,Real Estate,S5RLST Index,0.055381820554636786
2013-04-30,Real Estate,S5RLST Index,0.05696359451053858
2013-05-31,Real Estate,S5RLST Index,0.056266298654928534
2013-06-28,Real Estate,S5RLST Index,0.05565345768379695
2013-07-31,Real Estate,S5RLST Index,0.05561529252901396
2013-08-30,Real Estate,S5RLST Index,0.0553130331898978
2013-09-30,Real Estate,S5RLST Index,0.05514572899588544
2013-10-31,Real Estate,S5RLST Index,0.055375791465487684
2013-11-29,Real Estate,S5RLST Index,0.055530972191257626
2013-12-31,Real Estate,S5RLST Index,0.05564889156539191
2014-01-31,Real Estate,S5RLST Index,0.054937703070273215
2014-02-28,Real Estate,S5RLST Index,0.05484958667937434
