Date,Sector,Index_Ticker,HHI
2005-01-31,Materials,S5MATR Index,0.11729071789857175
2005-02-28,Materials,S5MATR Index,0.12370144382670775
2005-03-31,Materials,S5MATR Index,0.11714874056386562
2005-04-29,Materials,S5MATR Index,0.11760330480801019
2005-05-31,Materials,S5MATR Index,0.11663166633663663
2005-06-30,Materials,S5MATR Index,0.11456699420441951
2005-07-29,Materials,S5MATR Index,0.11567445288178985
2005-08-31,Materials,S5MATR Index,0.10860649696317069
2005-09-30,Materials,S5MATR Index,0.10640325790905909
2005-10-31,Materials,S5MATR Index,0.11404369092402752
2005-11-30,Materials,S5MATR Index,0.11047420227583292
2005-12-30,Materials,S5MATR Index,0.10805371402413073
2006-01-31,Materials,S5MATR Index,0.10231522612554199
2006-02-28,Materials,S5MATR Index,0.10201915702944976
2006-03-31,Materials,S5MATR Index,0.08768746398255417
2006-04-28,Materials,S5MATR Index,0.08683393912658204
2006-05-31,Materials,S5MATR Index,0.08732516665986154
2006-06-30,Materials,S5MATR Index,0.08647193413626367
2006-07-31,Materials,S5MATR Index,0.08288531742095676
2006-08-31,Materials,S5MATR Index,0.08395162711755194
2006-09-29,Materials,S5MATR Index,0.08389575059461757
2006-10-31,Materials,S5MATR Index,0.0831406495753661
2006-11-30,Materials,S5MATR Index,0.08077626922960858
2006-12-29,Materials,S5MATR Index,0.08075018424393647
2007-01-31,Materials,S5MATR Index,0.08000409305567047
2007-02-28,Materials,S5MATR Index,0.08064460096764885
2007-03-30,Materials,S5MATR Index,0.08084598980702773
2007-04-30,Materials,S5MATR Index,0.07872930642736942
2007-05-31,Materials,S5MATR Index,0.07916934786141401
2007-06-29,Materials,S5MATR Index,0.07895614171448545
2007-07-31,Materials,S5MATR Index,0.08148887440223818
2007-08-31,Materials,S5MATR Index,0.07988081758439688
2007-09-28,Materials,S5MATR Index,0.08103501448850743
2007-10-31,Materials,S5MATR Index,0.08412516599846936
2007-11-30,Materials,S5MATR Index,0.0812185109663834
2007-12-31,Materials,S5MATR Index,0.0842250055780783
2008-01-31,Materials,S5MATR Index,0.08384366884231544
2008-02-29,Materials,S5MATR Index,0.08954720056527724
2008-03-31,Materials,S5MATR Index,0.08829004115404254
2008-04-30,Materials,S5MATR Index,0.0939222740316533
2008-05-30,Materials,S5MATR Index,0.0926860110964655
2008-06-30,Materials,S5MATR Index,0.10247354361498763
2008-07-31,Materials,S5MATR Index,0.09485178927905573
2008-08-29,Materials,S5MATR Index,0.0877236296844136
2008-09-30,Materials,S5MATR Index,0.07888523065390017
2008-10-31,Materials,S5MATR Index,0.07572173629023606
2008-11-28,Materials,S5MATR Index,0.07115507984645303
2008-12-31,Materials,S5MATR Index,0.07236646330374416
2009-01-30,Materials,S5MATR Index,0.07606097787951323
2009-02-27,Materials,S5MATR Index,0.08397690576655914
2009-03-31,Materials,S5MATR Index,0.08138578212760321
2009-04-30,Materials,S5MATR Index,0.07612702746817628
2009-05-29,Materials,S5MATR Index,0.08203504909185
2009-06-30,Materials,S5MATR Index,0.07665215331911732
2009-07-31,Materials,S5MATR Index,0.07803320433929588
2009-08-31,Materials,S5MATR Index,0.07680994387680722
2009-09-30,Materials,S5MATR Index,0.07981796328680764
2009-10-30,Materials,S5MATR Index,0.08163933093080371
2009-11-30,Materials,S5MATR Index,0.08480294888849403
2009-12-31,Materials,S5MATR Index,0.08265648143106362
2010-01-29,Materials,S5MATR Index,0.08125282779058868
2010-02-26,Materials,S5MATR Index,0.08424345953643125
2010-03-31,Materials,S5MATR Index,0.0845546199979666
2010-04-30,Materials,S5MATR Index,0.08028884665079974
2010-05-31,Materials,S5MATR Index,0.08024257726864205
2010-06-30,Materials,S5MATR Index,0.08069579908018666
2010-07-30,Materials,S5MATR Index,0.08073716125086502
2010-08-31,Materials,S5MATR Index,0.08563172997153605
2010-09-30,Materials,S5MATR Index,0.0875650601285811
2010-10-29,Materials,S5MATR Index,0.08523462357280516
2010-11-30,Materials,S5MATR Index,0.08559735777288051
2010-12-31,Materials,S5MATR Index,0.08583592278453081
2011-01-31,Materials,S5MATR Index,0.08314668380175629
2011-02-28,Materials,S5MATR Index,0.08269466968038898
2011-03-31,Materials,S5MATR Index,0.08281269545012769
2011-04-29,Materials,S5MATR Index,0.08241823696508012
2011-05-31,Materials,S5MATR Index,0.0795578717821124
2011-06-30,Materials,S5MATR Index,0.081064753919104
2011-07-29,Materials,S5MATR Index,0.0831390068573984
2011-08-31,Materials,S5MATR Index,0.08115269116724041
2011-09-30,Materials,S5MATR Index,0.07646031313104878
2011-10-31,Materials,S5MATR Index,0.0774556951238715
2011-11-30,Materials,S5MATR Index,0.07702073654417069
2011-12-30,Materials,S5MATR Index,0.07402371955260222
2012-01-31,Materials,S5MATR Index,0.07660232861352186
2012-02-29,Materials,S5MATR Index,0.07421475311186986
2012-03-30,Materials,S5MATR Index,0.07275927622999263
2012-04-30,Materials,S5MATR Index,0.07221303804562607
2012-05-31,Materials,S5MATR Index,0.0717789987783398
2012-06-29,Materials,S5MATR Index,0.07130159606562449
2012-07-31,Materials,S5MATR Index,0.06976186262621403
2012-08-31,Materials,S5MATR Index,0.07088517391977094
2012-09-28,Materials,S5MATR Index,0.07103365633275398
2012-10-31,Materials,S5MATR Index,0.07095103777132353
2012-11-30,Materials,S5MATR Index,0.06941231019488864
2012-12-31,Materials,S5MATR Index,0.06903522485771875
2013-01-31,Materials,S5MATR Index,0.06881381692176988
2013-02-28,Materials,S5MATR Index,0.06771039427514114
2013-03-29,Materials,S5MATR Index,0.06805433349332445
2013-04-30,Materials,S5MATR Index,0.06888126632213358
2013-05-31,Materials,S5MATR Index,0.06940009000268364
2013-06-28,Materials,S5MATR Index,0.06971329238993296
2013-07-31,Materials,S5MATR Index,0.07026928519898644
2013-08-30,Materials,S5MATR Index,0.07207812461312899
2013-09-30,Materials,S5MATR Index,0.0720838294281498
2013-10-31,Materials,S5MATR Index,0.07220264844148008
2013-11-29,Materials,S5MATR Index,0.07177005793025339
2013-12-31,Materials,S5MATR Index,0.07409642759285563
2014-01-31,Materials,S5MATR Index,0.07447451638594797
2014-02-28,Materials,S5MATR Index,0.07476032624587997
2014-03-31,Materials,S5MATR Index,0.0747224789252789
2014-04-30,Materials,S5MATR Index,0.07546181604753742
