Date,Sector,Index_Ticker,HHI
2005-01-31,Utilities,S5UTIL Index,0.0626822367203647
2005-02-28,Utilities,S5UTIL Index,0.06189863512450748
2005-03-31,Utilities,S5UTIL Index,0.06254320290810139
2005-04-29,Utilities,S5UTIL Index,0.06326510943161187
2005-05-31,Utilities,S5UTIL Index,0.061154567675012726
2005-06-30,Utilities,S5UTIL Index,0.061195064130981996
2005-07-29,Utilities,S5UTIL Index,0.060836342213728946
2005-08-31,Utilities,S5UTIL Index,0.06056295769043221
2005-09-30,Utilities,S5UTIL Index,0.06150912063773151
2005-10-31,Utilities,S5UTIL Index,0.06081851622967526
2005-11-30,Utilities,S5UTIL Index,0.061275710222784635
2005-12-30,Utilities,S5UTIL Index,0.06123169800040874
2006-01-31,Utilities,S5UTIL Index,0.060958663946253114
2006-02-28,Utilities,S5UTIL Index,0.0609549515240411
2006-03-31,Utilities,S5UTIL Index,0.06022446755274998
2006-04-28,Utilities,S5UTIL Index,0.06041193618577256
2006-05-31,Utilities,S5UTIL Index,0.06316791319041944
2006-06-30,Utilities,S5UTIL Index,0.06367938243957315
2006-07-31,Utilities,S5UTIL Index,0.06325935299387933
2006-08-31,Utilities,S5UTIL Index,0.06298039763718861
2006-09-29,Utilities,S5UTIL Index,0.06334619215432057
2006-10-31,Utilities,S5UTIL Index,0.06317511410699965
2006-11-30,Utilities,S5UTIL Index,0.061931710850915325
2006-12-29,Utilities,S5UTIL Index,0.06291046268932739
2007-01-31,Utilities,S5UTIL Index,0.05818253347729852
2007-02-28,Utilities,S5UTIL Index,0.05783874555925331
2007-03-30,Utilities,S5UTIL Index,0.057724988506341536
2007-04-30,Utilities,S5UTIL Index,0.05770395314101537
2007-05-31,Utilities,S5UTIL Index,0.05729865744435654
2007-06-29,Utilities,S5UTIL Index,0.057788986343817746
2007-07-31,Utilities,S5UTIL Index,0.058385039298772715
2007-08-31,Utilities,S5UTIL Index,0.057742624016128355
2007-09-28,Utilities,S5UTIL Index,0.057508482522804306
2007-10-31,Utilities,S5UTIL Index,0.05791447773586873
2007-11-30,Utilities,S5UTIL Index,0.058403806642693915
2007-12-31,Utilities,S5UTIL Index,0.05882094432458889
2008-01-31,Utilities,S5UTIL Index,0.05926461588581648
2008-02-29,Utilities,S5UTIL Index,0.05913825239790688
2008-03-31,Utilities,S5UTIL Index,0.05996943448737207
2008-04-30,Utilities,S5UTIL Index,0.05882308945000876
2008-05-30,Utilities,S5UTIL Index,0.05873021913217167
2008-06-30,Utilities,S5UTIL Index,0.059246354687643506
2008-07-31,Utilities,S5UTIL Index,0.059366766744615045
2008-08-29,Utilities,S5UTIL Index,0.05870034481096027
2008-09-30,Utilities,S5UTIL Index,0.0601787889397977
2008-10-31,Utilities,S5UTIL Index,0.06073767666985446
2008-11-28,Utilities,S5UTIL Index,0.06121083730685587
2008-12-31,Utilities,S5UTIL Index,0.0617994526533602
2009-01-30,Utilities,S5UTIL Index,0.06039548609705329
2009-02-27,Utilities,S5UTIL Index,0.06163063200160093
2009-03-31,Utilities,S5UTIL Index,0.06205563181715095
2009-04-30,Utilities,S5UTIL Index,0.06100589318884761
2009-05-29,Utilities,S5UTIL Index,0.060875495093881835
2009-06-30,Utilities,S5UTIL Index,0.06003353731615586
2009-07-31,Utilities,S5UTIL Index,0.05902362150033511
2009-08-31,Utilities,S5UTIL Index,0.05845328256019008
2009-09-30,Utilities,S5UTIL Index,0.05815541162873377
2009-10-30,Utilities,S5UTIL Index,0.05833219909526902
2009-11-30,Utilities,S5UTIL Index,0.058279580341605124
2009-12-31,Utilities,S5UTIL Index,0.05784703728315085
2010-01-29,Utilities,S5UTIL Index,0.057762816348392226
2010-02-26,Utilities,S5UTIL Index,0.058240598412016516
2010-03-31,Utilities,S5UTIL Index,0.058793034505618215
2010-04-30,Utilities,S5UTIL Index,0.0588388591056604
2010-05-31,Utilities,S5UTIL Index,0.058971856579192766
2010-06-30,Utilities,S5UTIL Index,0.05943104750578855
2010-07-30,Utilities,S5UTIL Index,0.059032646082651574
2010-08-31,Utilities,S5UTIL Index,0.05926242037832756
2010-09-30,Utilities,S5UTIL Index,0.058935505233829615
2010-10-29,Utilities,S5UTIL Index,0.05875641476550762
2010-11-30,Utilities,S5UTIL Index,0.05904195080139516
2010-12-31,Utilities,S5UTIL Index,0.05878564490433436
2011-01-31,Utilities,S5UTIL Index,0.05830070969176051
2011-02-28,Utilities,S5UTIL Index,0.058430424991782845
2011-03-31,Utilities,S5UTIL Index,0.05785719890232525
2011-04-29,Utilities,S5UTIL Index,0.05737297670471605
2011-05-31,Utilities,S5UTIL Index,0.057773984461742596
2011-06-30,Utilities,S5UTIL Index,0.05821985523566451
2011-07-29,Utilities,S5UTIL Index,0.058217984886981274
2011-08-31,Utilities,S5UTIL Index,0.058750662589640165
2011-09-30,Utilities,S5UTIL Index,0.0599335887176957
