Date,Sector,Index_Ticker,HHI
2005-01-31,Health Care,S5HLTH Index,0.07842531606260478
2005-02-28,Health Care,S5HLTH Index,0.08008386707443976
2005-03-31,Health Care,S5HLTH Index,0.08192599424585566
2005-04-29,Health Care,S5HLTH Index,0.08201231417075502
2005-05-31,Health Care,S5HLTH Index,0.08092409276473791
2005-06-30,Health Care,S5HLTH Index,0.07952773080239188
2005-07-29,Health Care,S5HLTH Index,0.07582913545852046
2005-08-31,Health Care,S5HLTH Index,0.07426961448225243
2005-09-30,Health Care,S5HLTH Index,0.07443954152277533
2005-10-31,Health Care,S5HLTH Index,0.0728174286798173
2005-11-30,Health Care,S5HLTH Index,0.07026755324772879
2005-12-30,Health Care,S5HLTH Index,0.06987240502014758
2006-01-31,Health Care,S5HLTH Index,0.06974587762710938
2006-02-28,Health Care,S5HLTH Index,0.06991398069805103
2006-03-31,Health Care,S5HLTH Index,0.06867425141456235
2006-04-28,Health Care,S5HLTH Index,0.0705598909507648
2006-05-31,Health Care,S5HLTH Index,0.06954475116628327
2006-06-30,Health Care,S5HLTH Index,0.06951831481574554
2006-07-31,Health Care,S5HLTH Index,0.07183759225983745
2006-08-31,Health Care,S5HLTH Index,0.07245370414781982
2006-09-29,Health Care,S5HLTH Index,0.07289082907261667
2006-10-31,Health Care,S5HLTH Index,0.07161651048051364
2006-11-30,Health Care,S5HLTH Index,0.07051261595525649
2006-12-29,Health Care,S5HLTH Index,0.06820574483710562
2007-01-31,Health Care,S5HLTH Index,0.06685179402370717
2007-02-28,Health Care,S5HLTH Index,0.06527976044501754
2007-03-30,Health Care,S5HLTH Index,0.06251021452537875
2007-04-30,Health Care,S5HLTH Index,0.06335130820278631
2007-05-31,Health Care,S5HLTH Index,0.06287957414865694
2007-06-29,Health Care,S5HLTH Index,0.061902901100377536
2007-07-31,Health Care,S5HLTH Index,0.061359797836377745
2007-08-31,Health Care,S5HLTH Index,0.06177580200915048
2007-09-28,Health Care,S5HLTH Index,0.06142236129009459
2007-10-31,Health Care,S5HLTH Index,0.060628685984632294
2007-11-30,Health Care,S5HLTH Index,0.060926907701956336
2007-12-31,Health Care,S5HLTH Index,0.060885351584507294
2008-01-31,Health Care,S5HLTH Index,0.06113392443449107
2008-02-29,Health Care,S5HLTH Index,0.060445578927865846
2008-03-31,Health Care,S5HLTH Index,0.06272958583345718
2008-04-30,Health Care,S5HLTH Index,0.06245314401381505
2008-05-30,Health Care,S5HLTH Index,0.060879396482848146
