Date,Sector,Index_Ticker,HHI
2008-10-31,Industrials,S5INDU Index,0.08361133079766779
2008-11-28,Industrials,S5INDU Index,0.07790872928601353
2008-12-31,Industrials,S5INDU Index,0.07099465989966983
2009-01-30,Industrials,S5INDU Index,0.060906515379654115
2009-02-27,Industrials,S5INDU Index,0.052444247797986294
2009-03-31,Industrials,S5INDU Index,0.05683157166386779
2009-04-30,Industrials,S5INDU Index,0.059613621925796036
2009-05-29,Industrials,S5INDU Index,0.0637426898276392
2009-06-30,Industrials,S5INDU Index,0.056286720381792096
2009-07-31,Industrials,S5INDU Index,0.05800395696719493
2009-08-31,Industrials,S5INDU Index,0.05796724613897658
2009-09-30,Industrials,S5INDU Index,0.06482523974541995
2009-10-30,Industrials,S5INDU Index,0.058441173878077936
2009-11-30,Industrials,S5INDU Index,0.06053810435487873
2009-12-31,Industrials,S5INDU Index,0.056641728823332245
2010-01-29,Industrials,S5INDU Index,0.06080295889925215
2010-02-26,Industrials,S5INDU Index,0.05783010699796558
2010-03-31,Industrials,S5INDU Index,0.05981012545239693
2010-04-30,Industrials,S5INDU Index,0.05991435494041579
2010-05-31,Industrials,S5INDU Index,0.05690948639176939
2010-06-30,Industrials,S5INDU Index,0.054594197805693495
2010-07-30,Industrials,S5INDU Index,0.055550859243565676
2010-08-31,Industrials,S5INDU Index,0.05431899843111228
2010-09-30,Industrials,S5INDU Index,0.05452233533455588
2010-10-29,Industrials,S5INDU Index,0.05245140898590947
2010-11-30,Industrials,S5INDU Index,0.051601334711356465
2010-12-31,Industrials,S5INDU Index,0.05506648888066734
2011-01-31,Industrials,S5INDU Index,0.05791497004938639
2011-02-28,Industrials,S5INDU Index,0.05922304863855328
2011-03-31,Industrials,S5INDU Index,0.05608672504392008
2011-04-29,Industrials,S5INDU Index,0.056037443808317405
2011-05-31,Industrials,S5INDU Index,0.05537910078996914
2011-06-30,Industrials,S5INDU Index,0.054187915729337316
2011-07-29,Industrials,S5INDU Index,0.05555536443322832
2011-08-31,Industrials,S5INDU Index,0.05448196524057494
2011-09-30,Industrials,S5INDU Index,0.05603837460909823
2011-10-31,Industrials,S5INDU Index,0.05401165089994702
2011-11-30,Industrials,S5INDU Index,0.051651405356465986
2011-12-30,Industrials,S5INDU Index,0.05605211041536112
2012-01-31,Industrials,S5INDU Index,0.054819094529327435
2012-02-29,Industrials,S5INDU Index,0.05456683540186018
2012-03-30,Industrials,S5INDU Index,0.05606253882599567
2012-04-30,Industrials,S5INDU Index,0.055331720413510976
2012-05-31,Industrials,S5INDU Index,0.05689558112976784
2012-06-29,Industrials,S5INDU Index,0.06026243476003386
2012-07-31,Industrials,S5INDU Index,0.059841450102990044
2012-08-31,Industrials,S5INDU Index,0.05888947752777761
2012-09-28,Industrials,S5INDU Index,0.06340820610778226
2012-10-31,Industrials,S5INDU Index,0.05932799864139427
2012-11-30,Industrials,S5INDU Index,0.0583065704803882
2012-12-31,Industrials,S5INDU Index,0.056264939919027535
2013-01-31,Industrials,S5INDU Index,0.05646801294573099
2013-02-28,Industrials,S5INDU Index,0.05743157166135002
2013-03-29,Industrials,S5INDU Index,0.05592611896029102
2013-04-30,Industrials,S5INDU Index,0.05431899435228639
2013-05-31,Industrials,S5INDU Index,0.05415222563620303
2013-06-28,Industrials,S5INDU Index,0.054954388825919076
2013-07-31,Industrials,S5INDU Index,0.05391330434803001
2013-08-30,Industrials,S5INDU Index,0.05294946371663293
2013-09-30,Industrials,S5INDU Index,0.05215980564613827
2013-10-31,Industrials,S5INDU Index,0.05414167108738118
2013-11-29,Industrials,S5INDU Index,0.053155694799692586
2013-12-31,Industrials,S5INDU Index,0.053809825600175956
2014-01-31,Industrials,S5INDU Index,0.0508066726724207
2014-02-28,Industrials,S5INDU Index,0.04940159377916816
