Date,Sector,Index_Ticker,HHI
2005-01-31,Technology,S5INFT Index,0.13200162009265637
2005-02-28,Technology,S5INFT Index,0.12578413108311068
2005-03-31,Technology,S5INFT Index,0.12420080615132537
2005-04-29,Technology,S5INFT Index,0.13061970971141873
2005-05-31,Technology,S5INFT Index,0.12467815889143963
2005-06-30,Technology,S5INFT Index,0.12381111939367251
2005-07-29,Technology,S5INFT Index,0.11762586950778925
2005-08-31,Technology,S5INFT Index,0.12064184512633674
2005-09-30,Technology,S5INFT Index,0.1136299960945923
2005-10-31,Technology,S5INFT Index,0.11219159698519694
2005-11-30,Technology,S5INFT Index,0.11397789356681336
2005-12-30,Technology,S5INFT Index,0.10987291315762698
2006-01-31,Technology,S5INFT Index,0.10682950177177289
2006-02-28,Technology,S5INFT Index,0.10514678446282558
2006-03-31,Technology,S5INFT Index,0.10478635762783989
2006-04-28,Technology,S5INFT Index,0.09681639171300574
2006-05-31,Technology,S5INFT Index,0.09881028435935779
2006-06-30,Technology,S5INFT Index,0.10117452115789355
2006-07-31,Technology,S5INFT Index,0.10386542130629985
2006-08-31,Technology,S5INFT Index,0.10193118650899234
2006-09-29,Technology,S5INFT Index,0.10196932748936849
2006-10-31,Technology,S5INFT Index,0.10492596706580186
2006-11-30,Technology,S5INFT Index,0.10407137191085576
2006-12-29,Technology,S5INFT Index,0.10652208259819715
2007-01-31,Technology,S5INFT Index,0.10782214354377948
2007-02-28,Technology,S5INFT Index,0.10268934111510525
2007-03-30,Technology,S5INFT Index,0.10140566724176438
2007-04-30,Technology,S5INFT Index,0.1019778008589986
2007-05-31,Technology,S5INFT Index,0.10124357930965017
2007-06-29,Technology,S5INFT Index,0.0967543800591846
2007-07-31,Technology,S5INFT Index,0.09585047727581082
2007-08-31,Technology,S5INFT Index,0.09658854089363454
2007-09-28,Technology,S5INFT Index,0.09615077843719122
2007-10-31,Technology,S5INFT Index,0.10419242796487127
2007-11-30,Technology,S5INFT Index,0.10250824150125593
2007-12-31,Technology,S5INFT Index,0.10527550097761564
2008-01-31,Technology,S5INFT Index,0.10862415415196189
2008-02-29,Technology,S5INFT Index,0.09978482446490412
2008-03-31,Technology,S5INFT Index,0.10186414305746984
2008-04-30,Technology,S5INFT Index,0.09879134386127986
2008-05-30,Technology,S5INFT Index,0.0962285050367436
2008-06-30,Technology,S5INFT Index,0.09856564732634722
2008-07-31,Technology,S5INFT Index,0.09612921082077168
2008-08-29,Technology,S5INFT Index,0.09700049161373833
2008-09-30,Technology,S5INFT Index,0.10327585368538608
2008-10-31,Technology,S5INFT Index,0.10521642408947775
2008-11-28,Technology,S5INFT Index,0.10733209043888092
2008-12-31,Technology,S5INFT Index,0.10389096780620967
2009-01-30,Technology,S5INFT Index,0.10194111120367826
2009-02-27,Technology,S5INFT Index,0.10368986122224896
2009-03-31,Technology,S5INFT Index,0.1021809326906348
2009-04-30,Technology,S5INFT Index,0.09910588455559577
2009-05-29,Technology,S5INFT Index,0.09983534336807835
2009-06-30,Technology,S5INFT Index,0.10311014720895798
2009-07-31,Technology,S5INFT Index,0.1005138500187816
2009-08-31,Technology,S5INFT Index,0.10121997237710591
2009-09-30,Technology,S5INFT Index,0.1008164625880572
2009-10-30,Technology,S5INFT Index,0.105099260609585
2009-11-30,Technology,S5INFT Index,0.10547963204728214
2009-12-31,Technology,S5INFT Index,0.10216644812570294
2010-01-29,Technology,S5INFT Index,0.10288621167621737
2010-02-26,Technology,S5INFT Index,0.10258744270998013
2010-03-31,Technology,S5INFT Index,0.10144614025705342
2010-04-30,Technology,S5INFT Index,0.10375459501750185
2010-05-31,Technology,S5INFT Index,0.10281770448691573
2010-06-30,Technology,S5INFT Index,0.10293909884496073
2010-07-30,Technology,S5INFT Index,0.10228623154969271
2010-08-31,Technology,S5INFT Index,0.10057904628850484
2010-09-30,Technology,S5INFT Index,0.09997790459068277
2010-10-29,Technology,S5INFT Index,0.10145233981858957
2010-11-30,Technology,S5INFT Index,0.10207332552863518
